Item_identifier,item_weight,Item_fat_content,Item_visibility,Item_type,Item_mpr,Outlet_identifier,Outlet_establishment_year,Outlet_size,Outlet_location_type,Outlet_type,item_outlet_sales
FDI14,14.10000,"Low Fat",0.089817198000,Canned,142.749600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3528.7400000
FDI14,14.10000,"Low Fat",0.089859642000,Canned,140.249600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1693.7952000
FDI14,14.10000,"Low Fat",0.090043082000,Canned,140.149600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",846.8976000
FDI14,14.10000,"Low Fat",0.090185027000,Canned,140.249600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2681.8424000
FDI15,13.80000,"Low Fat",0.000000000000,Dairy,263.788400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3709.8376000
FDI15,13.80000,"Low Fat",0.141234932000,Dairy,263.788400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",5564.7564000
FDI15,13.80000,"Low Fat",0.141325834000,Dairy,265.088400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",8479.6288000
FDI15,13.80000,"Low Fat",0.141352562000,Dairy,264.188400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3179.8608000
FDI15,13.80000,"Low Fat",0.142152110000,Dairy,263.588400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",2384.8956000
FDI16,14.00000,Regular,0.000000000000,"Frozen Foods",53.064000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",905.4880000
FDI16,14.00000,Regular,0.135662712000,"Frozen Foods",52.064000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",852.2240000
FDI16,14.00000,Regular,0.135775701000,"Frozen Foods",54.564000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1597.9200000
FDI16,14.00000,Regular,0.136328794000,"Frozen Foods",54.864000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",319.5840000
FDI16,14.00000,Regular,0.227260689000,"Frozen Foods",54.364000000000,OUT010,1998,Small,"Tier 3","Grocery Store",159.7920000
FDI19,15.10000,"low fat",0.000000000000,Meat,244.251200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3635.2680000
FDI19,15.10000,"Low Fat",0.052295514000,Meat,242.951200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4847.0240000
FDI19,15.10000,"Low Fat",0.052329172000,Meat,243.151200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4604.6728000
FDI19,15.10000,"Low Fat",0.052339069000,Meat,242.751200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4119.9704000
FDI19,15.10000,"Low Fat",0.087604871000,Meat,242.251200000000,OUT010,1998,High,"Tier 3","Grocery Store",484.7024000
FDI21,5.59000,Regular,0.056555715000,"Snack Foods",62.616800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",639.1680000
FDI21,5.59000,Regular,0.056592115000,"Snack Foods",65.016800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",447.4176000
FDI21,5.59000,Regular,0.056602818000,"Snack Foods",63.216800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1725.7536000
FDI21,5.59000,Regular,0.056717610000,"Snack Foods",62.916800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1406.1696000
FDI21,5.59000,Regular,0.056833394000,"Snack Foods",61.916800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1214.4192000
FDI21,5.59000,Regular,0.094741514000,"Snack Foods",63.116800000000,OUT010,1998,High,"Tier 3","Grocery Store",191.7504000
FDI22,12.60000,"Low Fat",0.096132367000,"Snack Foods",208.961200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4181.2240000
FDI22,12.60000,"Low Fat",0.096194240000,"Snack Foods",210.861200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1254.3672000
FDI22,12.60000,"Low Fat",0.096212432000,"Snack Foods",207.261200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4390.2852000
FDI22,12.60000,"Low Fat",0.096407554000,"Snack Foods",210.861200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3344.9792000
FDI22,12.60000,"Low Fat",0.096756649000,"Snack Foods",208.761200000000,OUT017,2007,High,"Tier 2","Supermarket Type1",5226.5300000
FDI22,12.60000,"Low Fat",0.161039887000,"Snack Foods",210.261200000000,OUT010,1998,High,"Tier 3","Grocery Store",418.1224000
FDI24,10.30000,"Low Fat",0.078678276000,"Baking Goods",177.037000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3705.1770000
FDI24,10.30000,"Low Fat",0.078728915000,"Baking Goods",178.437000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2822.9920000
FDI24,10.30000,"Low Fat",0.078903499000,"Baking Goods",177.637000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",4234.4880000
FDI26,5.94000,"Low Fat",0.034880143000,Canned,177.934400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4460.8600000
FDI26,5.94000,"Low Fat",0.034940979000,Canned,177.334400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1605.9096000
FDI26,5.94000,"Low Fat",0.034957490000,Canned,177.134400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2854.9504000
FDI26,5.94000,"Low Fat",0.035028853000,Canned,179.834400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1249.0408000
FDI26,5.94000,"Low Fat",0.035084073000,Canned,176.434400000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2141.2128000
FDI27,8.71000,Regular,0.000000000000,Dairy,43.574400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",498.0184000
FDI27,8.71000,Regular,0.046057810000,Dairy,43.874400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",633.8416000
FDI27,8.71000,Regular,0.046079575000,Dairy,43.574400000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",407.4696000
FDI28,14.30000,"Low Fat",0.026299797000,"Frozen Foods",79.430200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1743.0644000
FDI28,14.30000,"Low Fat",0.026321701000,"Frozen Foods",77.630200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",950.7624000
FDI28,14.30000,"Low Fat",0.026362624000,"Frozen Foods",78.330200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1267.6832000
FDI28,14.30000,"Low Fat",0.026375082000,"Frozen Foods",79.630200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",792.3020000
FDI28,14.30000,"Low Fat",0.026428924000,"Frozen Foods",78.230200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",554.6114000
FDI33,16.50000,"Low Fat",0.028395167000,"Snack Foods",91.714600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2462.7942000
FDI33,16.50000,"Low Fat",0.028418817000,"Snack Foods",92.814600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2097.9358000
FDI33,16.50000,"Low Fat",0.028476451000,"Snack Foods",91.014600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1368.2190000
FDI33,16.50000,"Low Fat",0.028579565000,"Snack Foods",90.314600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2554.0088000
FDI34,10.65000,reg,0.085268317000,"Snack Foods",229.766800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3916.2356000
FDI34,10.65000,Regular,0.085119855000,"Snack Foods",229.866800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4146.6024000
FDI34,10.65000,Regular,0.085135953000,"Snack Foods",232.366800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3685.8688000
FDI34,10.65000,Regular,0.085308611000,"Snack Foods",230.266800000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",5759.1700000
FDI34,10.65000,Regular,0.085482761000,"Snack Foods",231.466800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3225.1352000
FDI34,10.65000,Regular,0.085617517000,"Snack Foods",229.366800000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",2303.6680000
FDI35,14.00000,"Low Fat",0.041283361000,"Starchy Foods",182.463400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",5452.9020000
FDI35,14.00000,"Low Fat",0.041291169000,"Starchy Foods",180.763400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2181.1608000
FDI35,14.00000,"Low Fat",0.041355366000,"Starchy Foods",182.063400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",4544.0850000
FDI36,12.50000,Regular,0.062343432000,"Baking Goods",199.742600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",593.2278000
FDI36,12.50000,Regular,0.062597392000,"Baking Goods",196.942600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",5339.0502000
FDI38,13.35000,Regular,0.000000000000,Canned,206.963800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",7247.2330000
FDI38,13.35000,Regular,0.014626901000,Canned,207.763800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3520.0846000
FDI38,13.35000,Regular,0.014649641000,Canned,207.363800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5797.7864000
FDI38,13.35000,Regular,0.014656564000,Canned,208.563800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2277.7018000
FDI38,13.35000,Regular,0.024482433000,Canned,205.763800000000,OUT010,1998,Small,"Tier 3","Grocery Store",621.1914000
FDI40,11.50000,reg,0.125857678000,"Frozen Foods",100.535800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2111.2518000
FDI40,11.50000,Regular,0.125579201000,"Frozen Foods",99.735800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1105.8938000
FDI40,11.50000,Regular,0.125602951000,"Frozen Foods",100.835800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2111.2518000
FDI40,11.50000,Regular,0.126114605000,"Frozen Foods",99.335800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",804.2864000
FDI40,11.50000,Regular,0.126313413000,"Frozen Foods",100.635800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2010.7160000
FDI41,18.50000,reg,0.062609071000,"Frozen Foods",148.641800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1765.7016000
FDI41,18.50000,Regular,0.000000000000,"Frozen Foods",148.741800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2501.4106000
FDI41,18.50000,Regular,0.062205112000,"Frozen Foods",148.341800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1765.7016000
FDI41,18.50000,Regular,0.062245149000,"Frozen Foods",145.841800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",5591.3884000
FDI41,18.50000,Regular,0.062256921000,"Frozen Foods",148.041800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2059.9852000
FDI41,18.50000,Regular,0.062510529000,"Frozen Foods",146.841800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2059.9852000
FDI46,9.50000,"Low Fat",0.074345268000,"Snack Foods",251.972400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3523.4136000
FDI46,9.50000,"Low Fat",0.074460855000,"Snack Foods",253.672400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5033.4480000
FDI46,9.50000,"Low Fat",0.074496043000,"Snack Foods",251.972400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2516.7240000
FDI46,9.50000,"Low Fat",0.074648119000,"Snack Foods",253.372400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",755.0172000
FDI48,11.85000,Regular,0.000000000000,"Baking Goods",51.266600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",410.1328000
FDI48,11.85000,Regular,0.055672032000,"Baking Goods",50.566600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",922.7988000
FDI48,11.85000,Regular,0.055805027000,"Baking Goods",53.066600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",512.6660000
FDI48,11.85000,Regular,0.056033565000,"Baking Goods",51.466600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",974.0654000
FDI50,8.42000,Regular,0.000000000000,Canned,229.035200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",5496.8448000
FDI50,8.42000,Regular,0.030816999000,Canned,230.835200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3435.5280000
FDI50,8.42000,Regular,0.030890618000,Canned,228.735200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5954.9152000
FDI50,8.42000,Regular,0.030905215000,Canned,227.635200000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2748.4224000
FDI50,8.42000,Regular,0.030968306000,Canned,227.835200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3435.5280000
FDI52,18.70000,"Low Fat",0.104591027000,"Frozen Foods",121.407200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2450.1440000
FDI52,18.70000,"Low Fat",0.104658344000,"Frozen Foods",121.207200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1470.0864000
FDI52,18.70000,"Low Fat",0.104840884000,"Frozen Foods",122.107200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",490.0288000
FDI52,18.70000,"Low Fat",0.104890428000,"Frozen Foods",121.407200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3185.1872000
FDI52,18.70000,"Low Fat",0.105104552000,"Frozen Foods",121.707200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1347.5792000
FDI52,18.70000,"Low Fat",0.105270240000,"Frozen Foods",122.907200000000,OUT017,2007,High,"Tier 2","Supermarket Type1",490.0288000
FDI53,8.89500,Regular,0.137618927000,"Frozen Foods",161.523600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1772.3596000
FDI53,8.89500,Regular,0.137858955000,"Frozen Foods",162.123600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2577.9776000
FDI53,8.89500,Regular,0.138423530000,"Frozen Foods",163.023600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1127.8652000
FDI57,19.85000,"Low Fat",0.053980686000,Seafood,196.876800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2561.9984000
FDI57,19.85000,"Low Fat",0.054015429000,Seafood,196.376800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4138.6128000
FDI57,19.85000,"Low Fat",0.054025644000,Seafood,197.276800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",6503.5344000
FDI57,19.85000,"Low Fat",0.054109640000,Seafood,195.076800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1970.7680000
FDI57,19.85000,"Low Fat",0.054245722000,Seafood,196.076800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",5518.1504000
FDI57,19.85000,"Low Fat",0.054331235000,Seafood,198.776800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",4532.7664000
FDI58,7.64000,Regular,0.070645636000,"Snack Foods",91.212000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",466.0600000
FDI58,7.64000,Regular,0.070704474000,"Snack Foods",93.412000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1491.3920000
FDI58,7.64000,Regular,0.070847865000,"Snack Foods",91.712000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2050.6640000
FDI58,7.64000,Regular,0.071104408000,"Snack Foods",95.012000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1864.2400000
FDI60,7.22000,Regular,0.038289330000,"Baking Goods",64.751000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",126.5020000
FDI60,7.22000,Regular,0.038321220000,"Baking Goods",61.851000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",822.2630000
FDI60,7.22000,Regular,0.038380800000,"Baking Goods",62.351000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",885.5140000
FDI60,7.22000,Regular,0.038398937000,"Baking Goods",61.951000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1518.0240000
FDI60,7.22000,Regular,0.038477325000,"Baking Goods",62.951000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1138.5180000
FDI60,7.22000,Regular,0.064141866000,"Baking Goods",61.251000000000,OUT010,1998,High,"Tier 3","Grocery Store",126.5020000
FDJ02,17.20000,Regular,0.025162022000,Canned,145.941800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1765.7016000
FDJ02,17.20000,Regular,0.025205909000,Canned,149.141800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1177.1344000
FDJ02,17.20000,Regular,0.025309134000,Canned,147.041800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2354.2688000
FDJ03,12.35000,Regular,0.072334667000,Dairy,49.169200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",886.8456000
FDJ03,12.35000,Regular,0.072541731000,Dairy,48.569200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",886.8456000
FDJ03,12.35000,Regular,0.072689818000,Dairy,48.769200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",788.3072000
FDJ03,12.35000,Regular,0.121174241000,Dairy,47.869200000000,OUT010,1998,High,"Tier 3","Grocery Store",49.2692000
FDJ04,18.00000,"Low Fat",0.124348482000,"Frozen Foods",118.312400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",948.0992000
FDJ04,18.00000,"Low Fat",0.124428516000,"Frozen Foods",119.912400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",948.0992000
FDJ04,18.00000,"Low Fat",0.124452048000,"Frozen Foods",118.512400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1303.6364000
FDJ04,18.00000,"Low Fat",0.124645538000,"Frozen Foods",117.212400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2133.2232000
FDJ04,18.00000,"Low Fat",0.124704440000,"Frozen Foods",120.312400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2725.7852000
FDJ04,18.00000,"Low Fat",0.124959013000,"Frozen Foods",116.512400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",355.5372000
FDJ07,7.26000,"Low Fat",0.014482278000,Meat,118.115000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1864.2400000
FDJ07,7.26000,"Low Fat",0.014505108000,Meat,118.415000000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1747.7250000
FDJ07,7.26000,"Low Fat",0.024142020000,Meat,117.415000000000,OUT010,1998,Medium,"Tier 3","Grocery Store",466.0600000
FDJ09,15.00000,"low fat",0.000000000000,"Snack Foods",47.274400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",679.1160000
FDJ09,15.00000,"Low Fat",0.058346234000,"Snack Foods",44.074400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",633.8416000
FDJ09,15.00000,"Low Fat",0.058485617000,"Snack Foods",44.774400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",679.1160000
FDJ09,15.00000,"Low Fat",0.058513255000,"Snack Foods",46.974400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",679.1160000
FDJ09,15.00000,"Low Fat",0.058632705000,"Snack Foods",46.474400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",543.2928000
FDJ09,15.00000,"Low Fat",0.058725134000,"Snack Foods",43.674400000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",407.4696000
FDJ10,5.09500,Regular,0.129395895000,"Snack Foods",140.383800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1826.2894000
FDJ10,5.09500,Regular,0.129479176000,"Snack Foods",139.783800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1264.3542000
FDJ10,5.09500,Regular,0.129705008000,"Snack Foods",141.883800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1966.7732000
FDJ10,5.09500,Regular,0.129766301000,"Snack Foods",141.683800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3231.1274000
FDJ10,5.09500,Regular,0.130031207000,"Snack Foods",142.483800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",561.9352000
FDJ12,8.89500,Regular,0.039008625000,"Baking Goods",209.029600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2285.0256000
FDJ12,8.89500,Regular,0.039101813000,"Baking Goods",208.829600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5400.9696000
FDJ12,8.89500,Regular,0.039120291000,"Baking Goods",206.829600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",4154.5920000
FDJ12,8.89500,Regular,0.039261947000,"Baking Goods",207.429600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2492.7552000
FDJ14,10.30000,Regular,0.050028809000,Canned,80.096000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",239.6880000
FDJ14,10.30000,Regular,0.050070476000,Canned,77.896000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1278.3360000
FDJ14,10.30000,Regular,0.050353695000,Canned,78.696000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1757.7120000
FDJ15,11.35000,Regular,0.023318068000,Dairy,182.460800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",7534.1928000
FDJ15,11.35000,Regular,0.023322478000,Dairy,182.560800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3307.6944000
FDJ15,11.35000,Regular,0.023358738000,Dairy,184.460800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",4042.7376000
FDJ15,11.35000,Regular,0.023454399000,Dairy,181.960800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1653.8472000
FDJ16,9.19500,LF,0.114863923000,"Frozen Foods",59.024600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1853.5872000
FDJ16,9.19500,"Low Fat",0.114885647000,"Frozen Foods",59.624600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1100.5674000
FDJ16,9.19500,"Low Fat",0.115064263000,"Frozen Foods",58.624600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",868.8690000
FDJ16,9.19500,"Low Fat",0.115353642000,"Frozen Foods",58.924600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",926.7936000
